,OID,Country,CountryCode,GridCellArea,pointid,Pop,X,Y,X_deg,Y_deg,TravelHours,NTLBin,NTLArea,NightLights,Elevation,Slope,LandCover,Conflict,ElectrificationOrder,GHI,SolarRestriction,WindVel,HydropowerFID,HydropowerDist,Hydropower,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,SubstationDist,TransformerDist,RoadDist,IsUrban,Electrific,ElecTechStart,PerCapitaDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,ResidentialDemandTierCustom,CommercialDemand,AgriDemand,EducationDemand,HealthDemand,HealthDemand2025,EducationDemand2025,ElecPop,ElecStart,Elec_Initial_Status_Grid2012,Elec_Init_Status_Offgrid2012,Actual_Elec_Status_2012,FinalElecCode2012,GridReachYear,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,Pop2025High,Pop2025Low,Pop2012,GridDistCalibElec,MVConnectDist,Pop2025,NewConnections2025,NumPeoplePerHH,EnergyPerSettlement2025,TotalEnergyPerCell,MG_Hydro2025,MG_PV2025,MG_Wind2025,MG_Diesel2025,SA_Diesel2025,SA_PV2025,Hybrid_Cost,Hybrid_Transmission_Cost,Hybrid_NPC,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Off_Grid_Code2025,Elec_Initial_Status_Grid2025,Elec_Init_Status_Offgrid2025,Actual_Elec_Status_2025,Grid_extension2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,GridElecIn2025,OffGridElecIn2025,FinalElecCode2025,NewCapacity2025,InvestmentCostLV2025,InvestmentCostMV2025,InvestmentCostHV2025,InvestmentCostTransformer2025,InvestmentCostConnection2025,HouseHolds
9221,-1,Bolivia,1,1,9222,148.97173700000002,-7238.9436989999995,-1903.980368,-65.02853766,-16.96232141,5,0,1,0.0,214,0.7646921,2,0,0,1715,1,2.20845318,193,44.5600891,8108790,5.973,5.973,4.948,1.127,15.377,0,4.3319697,0,0.0,0,120.718806,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,120.718806,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,99,2012,5,1,4,5,5,4.0,1.118071038,0.000583679,142.4825606,171.4310639,162.8595107,142.4825606,1.127,0.0,171.4310639,171.4310639,3.41909407774657,20694.953345317703,20694.953345317703,99.0,0.7672113236174481,99.0,0.74303331734059,0.5325546474260223,0.49465036553802705,[0.43828678],56978.4507156039,[167603.1597416],SA_PV2025,0.49465036553802705,3.0,0,0,0,99.0,0.0,0,SA_PV2025,0.49465036553802705,3.0,67977.59213525153,1,0,1,3.0,13.407809099655136,43711.03528326131,0.0,0.0,10000,6267.415432342588,50.139323458740705
9228,-1,Bolivia,1,1,9229,123.53753799999998,-7171.026739,-1938.425209,-64.41842922,-17.2598685,5,0,1,0.0,296,6.162857099999999,14,0,0,1711,1,2.70081806,210,6.771822900000001,5941670,4.079,4.084,3.972,1.854,13.099,0,1.8397723000000001,0,0.028999999999999998,3,120.718806,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,120.718806,0,0,0.0,0.0,0,0,3.4265318239999996,0.028999999999999998,0,1,1,3,2012,5,1,5,5,5,4.2,1.141803222,0.003411237,118.15626979999999,142.1623457,135.0542284,118.15626979999999,1.854,0.0,142.1623457,138.735813876,3.41909407774657,16748.02180054895,17161.668631063236,99.0,0.825235807491804,99.0,0.7990236708955025,0.5325546474260224,0.49580676615880587,[0.44613177],52338.560238467006,[152655.96526816],SA_PV2025,0.49580676615880587,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.49580676615880587,3.0,55141.54849586543,1,0,1,3.0,10.876045068218033,40141.191342372775,0.0,0.0,10000,5197.368896094227,41.57895116875382
9232,-1,Bolivia,1,1,9233,94.469882,-7173.168032,-1941.714251,-64.43766479,-17.28825518,8,0,1,0.0,313,2.0594552,2,0,0,1698,1,2.81623507,210,10.4561472,5941670,7.394,7.62,7.375,5.61,12.779000000000002,0,5.6713170999999996,0,0.038,3,120.718806,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,120.718806,0,0,0.0,0.0,0,0,3.433482192,0.038,0,1,1,3,2012,4,1,4,5,5,3.85,1.102740091,0.00460688,90.35479453,108.712382,103.27676290000001,90.35479453,5.61,0.0,108.712382,105.278899808,3.41909407774657,12709.14308181539,13123.628952455892,99.0,0.9106065424607855,99.0,0.8832645810594665,0.6130007330376517,0.49960269546390845,[0.45856808],46549.046134767654,[137101.59651229],SA_PV2025,0.49960269546390845,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.49960269546390845,3.0,42164.216349171584,1,0,1,3.0,8.316413481098932,35574.58756738124,0.0,0.0,10000,3974.4585673864126,31.795668539091302
9234,-1,Bolivia,1,1,9235,134.43790900000002,-7180.886622,-1947.403268,-64.50700206,-17.33734483,18,0,1,0.0,329,3.8180263,2,0,0,1692,1,2.77925611,210,20.0293579,5941670,14.026,11.732000000000001,14.145,5.277,11.732000000000001,0,11.830225,0,0.054000000000000006,2,120.718806,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,120.718806,0,0,0.0,0.0,0,0,6.9434184420000005,0.054000000000000006,0,1,1,2,2012,3,1,4,5,5,3.7,1.08924436,0.00419831,128.58182299999999,154.7060821,146.970778,128.58182299999999,5.277,0.0,154.7060821,147.762663658,3.41909407774657,17837.732328173355,18675.933512049975,99.0,0.8172321414562871,99.0,0.8016490773501497,0.8811543517430829,0.5013743362279649,[0.45270324],54368.22488206993,[167404.59814836],SA_PV2025,0.5013743362279649,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.5013743362279649,3.0,59388.82512729111,1,0,1,3.0,11.713772214455842,41712.26461225328,0.0,0.0,10000,5655.96026981665,45.2476821585332
9299,-1,Bolivia,1,1,9300,101.736796,-7180.69632,-1934.9657730000001,-64.50529255,-17.23000643,9,0,1,0.0,241,0.9525322,14,0,0,1716,1,2.68160367,210,15.4331913,5941670,2.4530000000000003,2.542,2.325,1.138,3.122,0,0.12391669999999999,0,0.0,0,120.718806,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,120.718806,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,99,2012,5,3,5,5,5,4.6,1.2032755720000001,0.0032344809999999996,97.30516335,117.0748729,111.2211293,97.30516335,1.138,0.0,117.0748729,117.0748729,3.41909407774657,14133.138869089758,14133.138869089758,99.0,0.8665793833861835,99.0,0.8448407734576078,0.6398160949081949,0.4943621077492521,[0.45613862],48055.69624659179,[141690.20299346],SA_PV2025,0.4943621077492521,3.0,0,0,0,99.0,0.0,0,SA_PV2025,0.4943621077492521,3.0,46396.668004587584,1,0,1,3.0,9.151216568952186,36775.51009794241,0.0,0.0,10000,4280.186148649382,34.24148918919505
9309,-1,Bolivia,1,1,9310,138.07136599999998,-7442.069326999999,-1786.858764,-66.85324622,-15.9470518,30,0,1,0.0,582,9.9740906,2,0,0,1776,1,4.0984273,163,9.520503999999999,3750870,65.873,65.873,16.683,7.862,79.618,0,24.3061562,0,0.0,0,43.11832764,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,43.11832764,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,99,2012,3,1,4,4,5,3.55,1.077364157,0.035810447999999995,132.0570074,158.8873276,150.94296119999998,132.0570074,7.862,0.0,158.8873276,158.8873276,3.41909407774657,6850.955849300814,6850.955849300814,99.0,1.567902865727914,99.0,1.565425630018862,1.2029386941895999,0.7216727511945945,[0.45747694],55030.52087917263,[174414.58411241],SA_PV2025,0.7216727511945945,3.0,0,0,0,99.0,0.0,0,SA_PV2025,0.7216727511945945,3.0,32831.78291143909,1,0,1,3.0,4.286133539352361,42221.696816896525,0.0,0.0,10000,5808.824062276104,46.47059249820883
9340,-1,Bolivia,1,1,9341,138.07136599999998,-7245.719925,-1907.506769,-65.08940953,-16.99280583,2,1,1,0.3516488,232,1.4055274,14,0,0,1708,1,2.20198369,193,37.5642586,8108790,1.0070000000000001,1.0070000000000001,0.033,0.033,8.049,0,0.6772457,0,0.0,0,120.718806,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,120.718806,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,99,2012,5,2,5,5,5,4.4,1.1699330959999998,0.000566128,132.0570074,158.8873276,150.94296119999998,132.0570074,0.033,0.0,158.8873276,158.8873276,3.41909407774657,19180.688476402844,19180.688476402844,99.0,0.7864416450108943,99.0,0.7571863694286051,0.4521085618143932,0.49667762113449476,[0.4395586],55030.52087917263,[159595.70827867],SA_Diesel2025,0.4521085618143932,2.0,0,0,0,99.0,0.0,0,SA_Diesel2025,0.4521085618143932,2.0,10860.393927865967,1,0,1,2.0,8.758305240366596,42221.696816896525,0.0,0.0,10000,5808.824062276104,46.47059249820883
9442,-1,Bolivia,1,1,9443,203.473592,-7534.531798999999,-1695.2576940000001,-67.68385074,-15.14934658,9,0,1,0.0,298,7.4558754,2,0,0,1748,1,2.20599818,135,0.3443922,9943420,46.187,46.187,31.093000000000004,29.346,46.166000000000004,0,41.8270111,0,0.071,2,92.85454156,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,92.85454156,0,0,0.0,0.0,0,0,13.81733319,0.071,0,1,1,2,2012,2,1,4,5,5,3.55,1.077364157,0.000576973,194.6103267,234.14974590000003,222.4422586,194.6103267,29.346,0.0,234.14974590000003,220.33241271000003,3.41909407774657,20458.86517299577,21741.86731193499,0.6075985628372592,0.8335624872438103,99.0,0.8186833600125857,0.6398160949081948,0.5532748250430815,[0.42618024],66010.83093958945,[200439.60208659],SA_PV2025,0.5532748250430815,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.5532748250430815,3.0,75166.6925374495,1,0,1,3.0,13.004618086063926,50450.458638634744,0.0,0.0,10000,8560.372300954705,68.48297840763763
9450,-1,Bolivia,1,1,9451,90.836425,-7588.757015000001,-1520.805244,-68.17096414,-13.62180261,13,0,1,0.0,254,1.4478968,2,0,0,1866,1,3.3250947,77,53.9318733,2233880,214.044,102.73899999999999,16.158,16.631,102.65799999999999,0,16.3726406,0,0.0,0,117.40238369,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,99.44608798,0,0,17.95629571,0.0,0,0,0.0,0.0,0,0,0,99,2012,3,1,4,5,5,3.7,1.08924436,0.012900958,86.87961013,104.5311366,99.30457972,86.87961013,16.631,0.0,104.5311366,104.5311366,3.41909407774657,12272.204606665002,12272.204606665002,99.0,0.8897774527216881,99.0,0.8989224406474091,0.7470775423903673,0.4546223884768042,[0.45794021],45778.389105312075,[133252.26619203],SA_PV2025,0.4546223884768042,3.0,0,0,0,99.0,0.0,0,SA_PV2025,0.4546223884768042,3.0,37048.99211372606,1,0,1,3.0,7.307493513555436,34956.79432672918,0.0,0.0,10000,3821.594778582898,30.572758228663183
9523,-1,Bolivia,1,1,9524,159.872108,-7512.420995,-1621.6166759999999,-67.485226,-14.50582302,11,0,1,0.0,221,4.5895581,11,0,0,1771,0,3.00094199,109,2.8497825,8557470,89.288,5.705,7.108,6.082000000000001,8.371,0,6.1538043,0,0.25,3,159.0696215,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,159.0696215,0,0,0.0,0.0,0,0,38.22702846,0.25,0,1,1,3,2012,4,2,1,5,5,3.45,1.070245051,0.007026401,152.9081138,183.9748003,174.7760603,152.9081138,6.082000000000001,0.0,183.9748003,145.74777183999998,3.41909407774657,23184.042901057157,29264.80184925909,0.5133132646822445,0.7234329725128243,99.0,0.7173964631692945,0.6934468186492813,0.4790092472601451,[0.43771387],58872.818520810746,[176010.80480159],SA_PV2025,0.4790092472601451,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.4790092472601451,3.0,73745.59100844456,1,0,1,3.0,14.545481461231669,45146.81171474574,0.0,0.0,10000,6726.00680606501,53.80805444852008
9545,-1,Bolivia,1,1,9546,134.43790900000002,-7519.267928,-1717.792543,-67.54673305,-15.34587968,6,0,1,0.0,508,15.670212699999999,2,0,0,1724,1,1.50117946,142,10.6922512,2909930,31.128,31.128,5.215,4.032,41.308,0,20.5598354,0,0.0,0,61.99411967,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,61.99411967,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,99,2012,3,1,4,4,4,3.25,1.057699926,1.43e-06,128.58182299999999,154.7060821,146.970778,128.58182299999999,4.032,0.0,154.7060821,154.7060821,3.41909407774657,9590.867367384246,9590.867367384246,99.0,1.2141175324699356,99.0,1.1831741311955553,0.5593700092965657,0.5609770267838204,[0.44301328],54368.22488206993,[159391.51467613],SA_Diesel2025,0.5593700092965657,2.0,0,0,0,99.0,0.0,0,SA_Diesel2025,0.5593700092965657,2.0,5430.493167534206,1,0,1,2.0,4.379391491956277,41712.26461225328,0.0,0.0,10000,5655.96026981665,45.2476821585332
9565,-1,Bolivia,1,1,9566,123.53753799999998,-7626.208127,-1387.336908,-68.50739320000001,-12.44627729,9,0,1,0.0,174,2.385457,2,0,0,1853,1,2.32131553,58,17.3263912,3491420,340.42,237.24900000000002,9.863,10.668,237.172,0,11.6727314,0,0.294,2,145.01613976000002,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,99.446088,0,0,13.20315862,32.36689314,0,0,34.73794331,0.294,0,1,1,2,2012,3,1,4,5,5,3.7,1.08924436,0.000957465,118.15626979999999,142.1623457,135.0542284,118.15626979999999,10.668,0.0,142.1623457,107.42440239000001,3.41909407774657,15578.27215062272,20615.834592640636,99.0,0.8349663747547013,99.0,0.8387420753410317,0.6398160949081949,0.4578118601714608,[0.44434133],52338.560238467006,[151176.82937229],SA_PV2025,0.4578118601714608,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.4578118601714608,3.0,47359.74084287174,1,0,1,3.0,9.341171763880029,40141.191342372775,0.0,0.0,10000,5197.368896094227,41.57895116875382
9577,-1,Bolivia,1,1,9578,159.872108,-7559.696914,-1548.068529,-67.90991281,-13.86121553,20,0,1,0.0,228,1.1447543,9,0,0,1871,1,3.87579727,93,42.1651001,5935220,174.19799999999998,63.821000000000005,15.007,14.603,63.742,0,16.0805035,0,0.841,3,124.45686902,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,99.44608796,0,0,0.0,25.01078106,0,0,128.5957237,0.841,0,1,1,3,2012,3,1,5,5,5,3.9,1.107634822,0.027926782,152.9081138,183.9748003,174.7760603,152.9081138,14.603,0.0,183.9748003,55.37907659999999,3.41909407774657,6892.306482854746,22896.927623917756,99.0,1.6294413415958344,99.0,1.6311653230961727,0.9347850754841693,0.6850298268955635,[0.44090362],58872.818520810746,[178649.74206991],SA_PV2025,0.6850298268955635,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.6850298268955635,3.0,31352.8521044405,1,0,1,3.0,4.093061632433485,45146.81171474574,0.0,0.0,10000,6726.00680606501,53.80805444852008
9585,-1,Bolivia,1,1,9586,152.60519399999998,-7533.636087000001,-1712.3753789999998,-67.67580442,-15.29865199,9,0,1,0.0,325,3.7115099000000003,2,0,0,1769,1,1.82555854,139,5.2279153,5169990,32.147,32.147,14.783,13.11,32.742,0,27.204830199999996,0,0.35700000000000004,2,94.05300453,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.05300453,0,0,0.0,0.0,0,0,52.10691497,0.35700000000000004,0,1,1,2,2012,2,1,4,5,5,3.55,1.077364157,5.4000000000000005e-05,145.957745,175.61230940000002,166.8316939,145.957745,13.11,0.0,175.61230940000002,123.50539443000002,3.41909407774657,11616.053421804228,16516.865331521964,99.0,1.0963472879802485,99.0,1.0797287362778296,0.639816094908195,0.546706836729964,[0.43835708],57615.571846523315,[170641.3850884],SA_PV2025,0.546706836729964,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.546706836729964,3.0,42171.21335219424,1,0,1,3.0,7.296057673390005,44195.29262172127,0.0,0.0,10000,6420.279224802042,51.36223379841634
9618,-1,Bolivia,1,1,9619,94.469882,-7532.074318000001,-1753.549266,-67.66177481,-15.65733976,6,0,1,0.0,754,5.2870045,2,0,0,1812,1,1.64587414,150,7.5494103,6023700,4.266,4.266,1.91,1.7990000000000002,24.283,0,3.8516831,0,0.154,3,71.8814393,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,71.8814393,0,0,0.0,0.0,0,0,13.91463836,0.154,0,1,1,3,2012,5,1,4,4,5,3.85,1.102740091,9.54e-06,90.35479453,108.712382,103.27676290000001,90.35479453,1.7990000000000002,0.0,108.712382,94.79774364000001,3.41909407774657,6814.198255235621,7814.402487891412,99.0,1.3764239382578358,99.0,1.3582255802224898,0.5593700092965657,0.5337331093682707,[0.4533796],46549.046134767654,[132812.03593496],SA_PV2025,0.5337331093682707,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.5337331093682707,3.0,24151.37718620425,1,0,1,3.0,4.178438959550909,35574.58756738124,0.0,0.0,10000,3974.4585673864126,31.795668539091302
9671,-1,Bolivia,1,1,9672,98.103339,-7667.320427,-1252.736699,-68.87671128,-11.25529955,14,0,1,0.0,269,4.070775,2,0,0,1846,1,2.17548275,35,12.099060099999999,9892360,476.476,377.171,13.69,14.405999999999999,377.096,0,13.708387400000001,0,0.519,3,210.45124784,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,193.8250481,0,0,16.62619974,0.0,0,0,48.69775907,0.519,0,1,1,3,2012,3,1,4,5,5,3.7,1.08924436,0.000498239,93.82997894,112.8936275,107.24894609999998,93.82997894,14.405999999999999,0.0,112.8936275,64.19586842999999,3.41909407774657,13510.10061726596,23758.60478055914,99.0,0.8580190965562926,99.0,0.865596107491286,0.7738929042609103,0.4595478748091639,[0.4567344],47307.93245709879,[138896.77609673],SA_PV2025,0.4595478748091639,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.4595478748091639,3.0,41228.006578511144,1,0,1,3.0,8.13175672159983,36180.610097252924,0.0,0.0,10000,4127.322359845866,33.01857887876693
9672,-1,Bolivia,1,1,9673,145.33828,-7479.59065,-1357.463695,-67.190306,-12.18240958,4,0,1,0.0,180,2.2034731,2,0,0,1894,1,2.43076873,51,29.6909275,2375970,312.222,249.782,152.965,59.086000000000006,249.737,0,71.7996902,0,0.8,4,47.01333234,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,47.01333234,0,0,0.0,0.0,0,0,111.205901,0.8,0,1,1,4,2012,1,1,4,5,5,3.4,1.066906092,0.001458371,139.00737619999998,167.2498185,158.8873276,139.00737619999998,59.086000000000006,0.0,167.2498185,56.043917500000006,3.41909407774657,2634.811319063042,7862.97130094518,99.0,1.621912778663887,99.0,1.610013935638846,0.5057392855554792,0.9761955031585021,[0.33586626],22442.64123716371,[126118.0576288],SA_Diesel2025,0.5057392855554792,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.5057392855554792,2.0,1491.8697462725936,1,0,1,2.0,1.2031101913529871,7283.467749678758,13110.241949421765,0.0,0,2048.931538063184,48.916413148312586
9674,-1,Bolivia,1,1,9675,156.238651,-7384.213975,-1206.565907,-66.33352275,-10.845588699999999,7,0,1,0.0,142,1.0090535,2,0,0,1874,1,2.27090597,24,9.575279199999999,4324900,452.221,343.316,28.272,22.776,343.50800000000004,0,33.3990288,0,0.27899999999999997,2,52.65918721,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,42.2194804,0,0,10.43970681,0.0,0,0,41.69178731,0.27899999999999997,0,1,1,2,2012,2,1,4,5,5,3.55,1.077364157,0.0007740630000000001,149.4329294,179.7935549,170.8038771,149.4329294,22.776,0.0,179.7935549,138.10176759,3.41909407774657,7272.3268335537205,9467.782466630513,99.0,1.5469973043939773,99.0,1.5367484932489395,0.5861853711671088,0.683933194301814,[0.43244792],58246.96151561465,[168715.88048924],SA_Diesel2025,0.5861853711671088,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.5861853711671088,2.0,4117.700690553917,1,0,1,2.0,3.320697184271105,44673.818498353154,0.0,0.0,10000,6573.143017261496,52.58514413809197
9677,-1,Bolivia,1,1,9678,134.43790900000002,-7501.015923999999,-1213.305062,-67.38277251,-10.90542665,6,0,1,0.0,198,0.8637367,2,0,0,1858,1,2.13469768,29,11.829043400000002,4990640,457.945,387.82800000000003,134.22299999999998,28.191,388.17199999999997,0,9.641371699999999,0,0.162,2,118.76949814,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,106.6368659,0,0,12.13263224,0.0,0,0,20.83025532,0.162,0,1,1,2,2012,4,1,4,5,5,3.85,1.102740091,0.000405714,128.58182299999999,154.7060821,146.970778,128.58182299999999,28.191,0.0,154.7060821,133.87582678,3.41909407774657,15900.364759738173,18374.363730222638,99.0,0.8432820916178001,99.0,0.8444298631705297,0.5593700092965657,0.4565798583948959,[0.4386067],54368.22488206993,[155748.79455512],SA_PV2025,0.4565798583948959,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.4565798583948959,3.0,48208.856196550965,1,0,1,3.0,9.50865013738678,41712.26461225328,0.0,0.0,10000,5655.96026981665,45.2476821585332
9678,-1,Bolivia,1,1,9679,341.544958,-7478.345918000001,-1258.6262550000001,-67.17912438,-11.30752037,5,0,1,0.0,178,2.7950177000000003,2,0,0,1877,1,2.45833039,34,6.618079700000001,7559950,409.86,337.63199999999995,114.182,0.062,337.985,0,0.0848715,0,0.894,4,130.909659975,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,114.4268753,0,0,4.775610565,11.70717411,0,0,292.0405967,0.894,0,1,1,4,2012,5,1,4,5,5,4.0,1.118071038,0.00160863,326.6673341,393.0370734,373.3852198,326.6673341,0.062,0.0,393.0370734,100.99647670000002,3.41909407774657,13221.414423470012,51452.34963636312,99.0,0.6289009202373079,99.0,0.636706045279283,0.5325546474260225,0.6828400671931806,[0.30871794],27066.662238849254,[212151.80316329],SA_Diesel2025,0.5325546474260225,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.5325546474260225,2.0,7486.163445024689,1,0,1,2.0,6.0371755358310555,8347.961598728987,15026.330877712178,0.0,0,3692.369762408088,114.95357087659893
9682,-1,Bolivia,1,1,9683,159.872108,-7398.8557439999995,-1207.768321,-66.465052,-10.856266,6,0,1,0.0,140,1.8179817999999999,2,0,0,1869,1,2.1331737,24,7.578277099999999,4324900,451.934,346.714,38.134,28.294,346.92800000000005,0,46.178661299999995,0,0.318,3,52.42192115,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,42.2194804,0,0,10.20244075,0.0,0,0,48.624780200000004,0.318,0,1,1,3,2012,2,1,4,5,5,3.55,1.077364157,0.000402524,152.9081138,183.9748003,174.7760603,152.9081138,28.294,0.0,183.9748003,135.3500201,3.41909407774657,7095.308081333115,9644.312474913597,99.0,1.592166687736741,99.0,1.579027844531867,0.5593700092965657,0.6857628711191011,[0.43089214],58872.818520810746,[170370.40084056],SA_Diesel2025,0.5593700092965657,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.5593700092965657,2.0,4017.4700140534246,1,0,1,2.0,3.2398667038050757,45146.81171474574,0.0,0.0,10000,6726.00680606501,53.80805444852008
9683,-1,Bolivia,1,1,9684,123.53753799999998,-7507.212867,-1252.7265009999999,-67.43844059999999,-11.25520912,8,0,1,0.0,190,5.6097245000000004,2,0,0,1861,1,2.26852131,29,28.241960499999998,4990640,420.207,350.56699999999995,139.171,1.6769999999999998,350.51300000000003,0,3.0130448,0,0.882,4,127.63003392,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,114.4268753,0,0,13.20315862,0.0,0,0,104.21382990000001,0.882,0,1,1,4,2012,5,1,4,5,5,4.0,1.118071038,0.0007660680000000001,118.15626979999999,142.1623457,135.0542284,118.15626979999999,1.6769999999999998,0.0,142.1623457,37.948515799999996,3.41909407774657,4843.3703587676555,18144.185003837767,99.0,0.8261011682816156,99.0,0.8303094182864741,0.6130007330376517,0.6887108039342286,[0.32736874],16036.359724110616,[114061.8880165],SA_Diesel2025,0.6130007330376517,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.6130007330376517,2.0,2742.389049250179,1,0,1,2.0,2.211584638706692,5231.780380940086,9417.204685692153,0.0,0,1387.3746574783784,41.57895116875382
9684,-1,Bolivia,1,1,9685,123.53753799999998,-7541.111739,-1301.337286,-67.74295934,-11.68593448,6,0,1,0.0,178,3.5569707999999998,11,0,0,1862,0,2.72517347,39,24.1830559,8360250,381.25699999999995,301.75,97.89399999999999,58.966,301.69,0,59.726524399999995,0,0.059000000000000004,2,168.37777542,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,155.1746168,0,0,13.20315862,0.0,0,0,6.971219917000001,0.059000000000000004,0,1,1,2,2012,1,1,1,5,5,2.8,1.036181768,0.003644257,118.15626979999999,142.1623457,135.0542284,118.15626979999999,58.966,0.0,142.1623457,135.191125783,3.41909407774657,22763.181015866943,23936.979517455005,99.0,0.6702246892732441,99.0,0.6757622664158341,0.5593700092965654,0.45559902089028825,[0.44188596],52338.560238467006,[149146.37402571],SA_PV2025,0.45559902089028825,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.45559902089028825,3.0,68868.19892018462,1,0,1,3.0,13.583471187413142,40141.191342372775,0.0,0.0,10000,5197.368896094227,41.57895116875382
9687,-1,Bolivia,1,1,9688,90.836425,-7419.491037999999,-1255.5156140000001,-66.65042199999999,-11.2799405,10,0,1,0.0,162,2.1338642000000005,2,0,0,1877,1,2.15061593,30,33.1204109,6120360,406.68199999999996,310.445,57.648999999999994,28.958000000000002,310.719,0,28.5201359,0,1.0,4,61.69450392,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,61.69450392,0,0,0.0,0.0,0,0,86.87961013,1.0,0,1,1,4,2012,2,1,4,5,5,3.55,1.077364157,0.00044016300000000003,86.87961013,104.5311366,99.30457972,86.87961013,28.958000000000002,406.68199999999996,104.5311366,17.651526469999993,3.41909407774657,1089.0021689973985,6448.996616730756,99.0,1.495444351976618,99.0,1.490082412743601,0.6666314567787381,0.9850369115515204,[0.31016261],8361.020040897183,[93750.07282401],SA_Diesel2025,0.6666314567787381,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.6666314567787381,2.0,616.60938595413,1,0,1,2.0,0.4972612643823737,2755.603917413443,4960.087051344197,0.0,0,645.3290721395431,30.572758228663183
